000950120	0.149	04:24:03
000950121	0.148	04:24:03
000950122	0.161	04:24:03
000950123	0.166	04:24:03
000950124	0.177	04:24:03
000950125	0.184	04:24:03
000950126	0.195	04:24:03
000950846	0.171	04:24:15
000950847	0.120	04:24:15
000950848	0.099	04:24:15
000950849	0.076	04:24:15
000950850	0.065	04:24:15
000950851	0.033	04:24:15
000950852	0.019	04:24:15
000950853	0.019	04:24:15
000950854	0.028	04:24:15
000950855	0.047	04:24:15
000950856	0.047	04:24:15
000950857	0.062	04:24:15
000950858	0.075	04:24:15
000950859	0.108	04:24:15
000950860	0.108	04:24:15
000950861	0.110	04:24:15
000950862	0.115	04:24:15
000950863	0.116	04:24:15
000950864	0.156	04:24:15
000950865	0.157	04:24:15
000950866	0.162	04:24:15
000950867	0.166	04:24:15
000950868	0.173	04:24:15
000950869	0.187	04:24:15
000982093	0.187	04:32:56
000982094	0.158	04:32:56
000982095	0.144	04:32:56
000982096	0.105	04:32:56
000982097	0.077	04:32:56
000982098	0.054	04:32:56
000982099	0.038	04:32:56
000982100	0.023	04:32:56
000982101	0.028	04:32:56
000982102	0.056	04:32:56
000982103	0.062	04:32:56
000982104	0.079	04:32:56
000982105	0.091	04:32:56
000982106	0.107	04:32:56
000982107	0.117	04:32:56
000982108	0.134	04:32:56
000982109	0.134	04:32:56
000982110	0.149	04:32:56
000982111	0.149	04:32:56
000982112	0.161	04:32:56
000982113	0.165	04:32:56
000982114	0.179	04:32:56
000982115	0.183	04:32:56
000982116	0.195	04:32:56
000982684	0.155	04:33:06
000982694	0.190	04:33:06
000982695	0.162	04:33:06
000982696	0.142	04:33:06
000982697	0.111	04:33:06
000982698	0.063	04:33:06
000982699	0.056	04:33:06
000982700	0.043	04:33:06
000982701	0.028	04:33:06
000982702	0.028	04:33:06
000982703	0.031	04:33:06
000982704	0.058	04:33:06
000982705	0.067	04:33:06
000982706	0.076	04:33:06
000982707	0.096	04:33:06
000982708	0.113	04:33:06
000982709	0.117	04:33:06
000982710	0.139	04:33:06
000982711	0.141	04:33:06
000982712	0.151	04:33:06
000982713	0.153	04:33:06
000982714	0.160	04:33:06
000982715	0.163	04:33:06
000982716	0.176	04:33:06
000982717	0.182	04:33:06
000982718	0.193	04:33:06
001069869	0.193	04:57:20
001069870	0.144	04:57:20
001069871	0.112	04:57:20
001069872	0.085	04:57:20
001069873	0.058	04:57:20
001069874	0.038	04:57:20
001069875	0.031	04:57:20
001069876	0.034	04:57:20
001069877	0.051	04:57:20
001069878	0.064	04:57:20
001069879	0.074	04:57:20
001069880	0.086	04:57:20
001069881	0.102	04:57:20
001069882	0.117	04:57:20
001069883	0.129	04:57:20
001069884	0.133	04:57:20
001069885	0.145	04:57:20
001069886	0.152	04:57:20
001069887	0.154	04:57:20
001069888	0.160	04:57:20
001069889	0.174	04:57:20
001069890	0.182	04:57:20
001069891	0.191	04:57:20
001070434	0.154	04:57:29
001070435	0.109	04:57:29
001070436	0.085	04:57:29
001070437	0.067	04:57:29
001070438	0.051	04:57:29
001070439	0.028	04:57:29
001070440	0.028	04:57:29
001070441	0.035	04:57:29
001070442	0.049	04:57:29
001070443	0.066	04:57:29
001070444	0.069	04:57:29
001070445	0.088	04:57:29
001070446	0.095	04:57:29
001070447	0.117	04:57:29
001070448	0.117	04:57:29
001070449	0.130	04:57:29
001070450	0.131	04:57:29
001070451	0.142	04:57:29
001070452	0.159	04:57:29
001070453	0.163	04:57:29
001070454	0.170	04:57:29
001070455	0.175	04:57:29
001070456	0.185	04:57:29
001082737	0.195	05:00:54
001082738	0.149	05:00:54
001082739	0.115	05:00:54
001082740	0.086	05:00:54
001082741	0.059	05:00:54
001082742	0.043	05:00:54
001082743	0.031	05:00:54
001082744	0.032	05:00:54
001082745	0.045	05:00:54
001082746	0.053	05:00:54
001082747	0.072	05:00:54
001082748	0.080	05:00:54
001082749	0.102	05:00:54
001082750	0.110	05:00:54
001082751	0.118	05:00:54
001082752	0.124	05:00:54
001082753	0.139	05:00:54
001082754	0.146	05:00:54
001082755	0.155	05:00:54
001082756	0.160	05:00:54
001082757	0.164	05:00:54
001082758	0.175	05:00:54
001082759	0.182	05:00:55
001082760	0.191	05:00:55
001083355	0.190	05:01:04
001083356	0.160	05:01:04
001083357	0.115	05:01:04
001083358	0.087	05:01:04
001083359	0.059	05:01:05
001083360	0.051	05:01:05
001083361	0.028	05:01:05
001083362	0.026	05:01:05
001083363	0.025	05:01:05
001083364	0.035	05:01:05
001083365	0.045	05:01:05
001083366	0.052	05:01:05
001083367	0.054	05:01:05
001083368	0.084	05:01:05
001083369	0.096	05:01:05
001083370	0.098	05:01:05
001083371	0.098	05:01:05
001083372	0.107	05:01:05
001083373	0.166	05:01:05
001083374	0.110	05:01:05
001083375	0.112	05:01:05
001083376	0.172	05:01:05
001083377	0.176	05:01:05
001083378	0.187	05:01:05
001083379	0.198	05:01:05
001090601	0.194	05:03:05
001090602	0.158	05:03:05
001090603	0.113	05:03:05
001090604	0.081	05:03:05
001090605	0.059	05:03:05
001090606	0.046	05:03:05
001090607	0.027	05:03:05
001090608	0.031	05:03:05
001090609	0.042	05:03:05
001090610	0.062	05:03:05
001090611	0.067	05:03:05
001090612	0.085	05:03:05
001090613	0.091	05:03:05
001090614	0.107	05:03:05
001090615	0.117	05:03:06
001090616	0.131	05:03:06
001090617	0.134	05:03:06
001090618	0.142	05:03:06
001090619	0.144	05:03:06
001090620	0.156	05:03:06
001090621	0.162	05:03:06
001090622	0.174	05:03:06
001090623	0.181	05:03:06
001090624	0.195	05:03:06
001090983	0.175	05:03:12
001090984	0.155	05:03:12
001090985	0.123	05:03:12
001090986	0.082	05:03:12
001090987	0.072	05:03:12
001090988	0.052	05:03:12
001090989	0.031	05:03:12
001090990	0.020	05:03:12
001090991	0.022	05:03:12
001090992	0.037	05:03:12
001090993	0.045	05:03:12
001090994	0.059	05:03:12
001090995	0.060	05:03:12
001090996	0.095	05:03:12
001090997	0.101	05:03:12
001090998	0.107	05:03:12
001090999	0.112	05:03:12
001091000	0.120	05:03:12
001091001	0.122	05:03:12
001091002	0.130	05:03:12
001091003	0.169	05:03:12
001091004	0.172	05:03:12
001091005	0.181	05:03:12
001091006	0.189	05:03:12
001091007	0.198	05:03:12
001106167	0.195	05:07:25
001106168	0.180	05:07:25
001106169	0.129	05:07:25
001106170	0.111	05:07:25
001106171	0.103	05:07:25
001106172	0.086	05:07:25
001106173	0.082	05:07:25
001106174	0.075	05:07:25
001106175	0.076	05:07:25
001106176	0.084	05:07:25
001106177	0.083	05:07:25
001106178	0.090	05:07:25
001106179	0.096	05:07:25
001106180	0.123	05:07:25
001106181	0.133	05:07:25
001106182	0.144	05:07:25
001106183	0.165	05:07:25
001106184	0.171	05:07:25
001106185	0.170	05:07:25
001106186	0.175	05:07:25
001106187	0.178	05:07:25
001106651	0.192	05:07:33
001106652	0.177	05:07:33
001106653	0.147	05:07:33
001106654	0.106	05:07:33
001106655	0.093	05:07:33
001106656	0.081	05:07:33
001106657	0.075	05:07:33
001106658	0.070	05:07:33
001106659	0.070	05:07:33
001106660	0.086	05:07:33
001106661	0.088	05:07:33
001106662	0.098	05:07:33
001106663	0.111	05:07:33
001106664	0.133	05:07:33
001106665	0.139	05:07:33
001106666	0.152	05:07:33
001106667	0.167	05:07:33
001106668	0.169	05:07:33
001106669	0.170	05:07:33
001106670	0.187	05:07:33
001106671	0.193	05:07:33
001125242	0.165	05:12:43
001125243	0.115	05:12:43
001125244	0.096	05:12:43
001125245	0.080	05:12:43
001125246	0.055	05:12:43
001125247	0.019	05:12:43
001125248	0.012	05:12:43
001125249	0.000	05:12:43
001125250	0.019	05:12:43
001125251	0.027	05:12:43
001125252	0.034	05:12:43
001125253	0.037	05:12:43
001125254	0.055	05:12:43
001125255	0.066	05:12:43
001125256	0.082	05:12:43
001125257	0.081	05:12:43
001125258	0.097	05:12:43
001125259	0.150	05:12:43
001125260	0.127	05:12:43
001125261	0.158	05:12:43
001125262	0.181	05:12:43
001125263	0.190	05:12:43
001125264	0.197	05:12:43
001125803	0.187	05:12:52
001125804	0.156	05:12:52
001125805	0.107	05:12:52
001125806	0.080	05:12:52
001125807	0.058	05:12:52
001125808	0.049	05:12:52
001125809	0.023	05:12:52
001125810	0.028	05:12:52
001125811	0.031	05:12:52
001125812	0.057	05:12:52
001125813	0.061	05:12:52
001125814	0.071	05:12:52
001125815	0.082	05:12:52
001125816	0.105	05:12:52
001125817	0.108	05:12:53
001125818	0.115	05:12:53
001125819	0.137	05:12:53
001125820	0.140	05:12:53
001125821	0.142	05:12:53
001125822	0.150	05:12:53
001125823	0.161	05:12:53
001125824	0.165	05:12:53
001125825	0.170	05:12:53
001125826	0.186	05:12:53
001125827	0.196	05:12:53
001144206	0.187	05:17:59
001144216	0.189	05:17:59
001144217	0.170	05:17:59
001144218	0.153	05:17:59
001144219	0.117	05:17:59
001144220	0.090	05:17:59
001144221	0.068	05:17:59
001144222	0.055	05:17:59
001144223	0.039	05:17:59
001144224	0.031	05:17:59
001144225	0.034	05:17:59
001144226	0.055	05:17:59
001144227	0.062	05:17:59
001144228	0.078	05:18:00
001144229	0.100	05:18:00
001144230	0.108	05:18:00
001144231	0.117	05:18:00
001144232	0.131	05:18:00
001144233	0.130	05:18:00
001144234	0.146	05:18:00
001144235	0.151	05:18:00
001144236	0.157	05:18:00
001144237	0.159	05:18:00
001144238	0.186	05:18:00
001144239	0.190	05:18:00
001144240	0.197	05:18:00
001144751	0.173	05:18:08
001144752	0.156	05:18:08
001144753	0.113	05:18:08
001144754	0.076	05:18:08
001144755	0.069	05:18:08
001144756	0.053	05:18:08
001144757	0.038	05:18:08
001144758	0.029	05:18:08
001144759	0.031	05:18:08
001144760	0.045	05:18:08
001144761	0.056	05:18:08
001144762	0.064	05:18:08
001144763	0.069	05:18:08
001144764	0.081	05:18:08
001144765	0.105	05:18:08
001144766	0.113	05:18:08
001144767	0.115	05:18:08
001144768	0.124	05:18:09
001144769	0.130	05:18:09
001144770	0.142	05:18:09
001144771	0.143	05:18:09
001144772	0.175	05:18:09
001144773	0.180	05:18:09
001144774	0.189	05:18:09
001144775	0.199	05:18:09
001172913	0.190	05:25:58
001172914	0.161	05:25:58
001172915	0.112	05:25:58
001172916	0.088	05:25:58
001172917	0.067	05:25:58
001172918	0.049	05:25:58
001172919	0.030	05:25:58
001172920	0.032	05:25:58
001172921	0.037	05:25:58
001172922	0.061	05:25:58
001172923	0.067	05:25:58
001172924	0.080	05:25:58
001172925	0.090	05:25:58
001172926	0.111	05:25:58
001172927	0.117	05:25:58
001172928	0.131	05:25:58
001172929	0.136	05:25:58
001172930	0.148	05:25:58
001172931	0.150	05:25:58
001172932	0.165	05:25:58
001172933	0.165	05:25:58
001172934	0.178	05:25:58
001172935	0.184	05:25:58
001172936	0.194	05:25:58
001184663	0.197	05:29:14
001184664	0.168	05:29:14
001184665	0.124	05:29:14
001184666	0.088	05:29:14
001184667	0.067	05:29:14
001184668	0.050	05:29:14
001184669	0.033	05:29:14
001184670	0.030	05:29:14
001184671	0.035	05:29:14
001184672	0.057	05:29:14
001184673	0.063	05:29:14
001184674	0.071	05:29:14
001184675	0.098	05:29:14
001184676	0.108	05:29:14
001184677	0.113	05:29:14
001184678	0.128	05:29:14
001184679	0.130	05:29:14
001184680	0.147	05:29:14
001184681	0.150	05:29:14
001184682	0.154	05:29:14
001184683	0.159	05:29:14
001184684	0.178	05:29:14
001184685	0.180	05:29:14
001184686	0.193	05:29:14
001185094	0.154	05:29:21
001185095	0.114	05:29:21
001185096	0.089	05:29:21
001185097	0.058	05:29:21
001185098	0.049	05:29:21
001185099	0.026	05:29:21
001185100	0.027	05:29:21
001185101	0.030	05:29:21
001185102	0.050	05:29:21
001185103	0.066	05:29:21
001185104	0.071	05:29:21
001185105	0.090	05:29:21
001185106	0.091	05:29:21
001185107	0.116	05:29:21
001185108	0.119	05:29:21
001185109	0.139	05:29:21
001185110	0.140	05:29:21
001185111	0.141	05:29:21
001185112	0.154	05:29:21
001185113	0.156	05:29:21
001185114	0.161	05:29:21
001185115	0.168	05:29:21
001185116	0.190	05:29:21
001185117	0.200	05:29:21
001197373	0.171	05:32:46
001197374	0.122	05:32:46
001197375	0.100	05:32:46
001197376	0.074	05:32:46
001197377	0.065	05:32:46
001197378	0.039	05:32:46
001197379	0.028	05:32:46
001197380	0.033	05:32:46
001197381	0.040	05:32:46
001197382	0.063	05:32:46
001197383	0.072	05:32:46
001197384	0.093	05:32:46
001197385	0.101	05:32:46
001197386	0.113	05:32:46
001197387	0.121	05:32:46
001197388	0.136	05:32:46
001197389	0.137	05:32:46
001197390	0.155	05:32:46
001197391	0.156	05:32:46
001197392	0.166	05:32:46
001197393	0.171	05:32:46
001197394	0.176	05:32:46
001197395	0.189	05:32:46
001198050	0.191	05:32:57
001198051	0.162	05:32:57
001198052	0.108	05:32:57
001198053	0.083	05:32:57
001198054	0.058	05:32:57
001198055	0.050	05:32:57
001198056	0.027	05:32:57
001198057	0.032	05:32:57
001198058	0.035	05:32:57
001198059	0.059	05:32:57
001198060	0.067	05:32:57
001198061	0.085	05:32:57
001198062	0.094	05:32:57
001198063	0.106	05:32:57
001198064	0.117	05:32:57
001198065	0.120	05:32:57
001198066	0.140	05:32:57
001198067	0.145	05:32:57
001198068	0.146	05:32:57
001198069	0.155	05:32:57
001198070	0.164	05:32:57
001198071	0.182	05:32:57
001198072	0.185	05:32:57
001198073	0.197	05:32:57
001206048	0.192	05:35:10
001206049	0.145	05:35:10
001206050	0.114	05:35:10
001206051	0.096	05:35:10
001206052	0.060	05:35:10
001206053	0.045	05:35:10
001206054	0.028	05:35:10
001206055	0.028	05:35:10
001206056	0.037	05:35:10
001206057	0.061	05:35:11
001206058	0.064	05:35:11
001206059	0.072	05:35:11
001206060	0.090	05:35:11
001206061	0.105	05:35:11
001206062	0.112	05:35:11
001206063	0.122	05:35:11
001206064	0.130	05:35:11
001206065	0.140	05:35:11
001206066	0.151	05:35:11
001206067	0.162	05:35:11
001206068	0.164	05:35:11
001206069	0.167	05:35:11
001206070	0.189	05:35:11
001206071	0.198	05:35:11
001206447	0.150	05:35:17
001206448	0.111	05:35:17
001206449	0.089	05:35:17
001206450	0.056	05:35:17
001206451	0.042	05:35:17
001206452	0.024	05:35:17
001206453	0.024	05:35:17
001206454	0.037	05:35:17
001206455	0.049	05:35:17
001206456	0.065	05:35:17
001206457	0.075	05:35:17
001206458	0.091	05:35:17
001206459	0.103	05:35:17
001206460	0.117	05:35:17
001206461	0.118	05:35:17
001206462	0.125	05:35:17
001206463	0.125	05:35:17
001206464	0.150	05:35:17
001206465	0.152	05:35:17
001206466	0.164	05:35:17
001206467	0.172	05:35:17
001206468	0.178	05:35:17
001206469	0.187	05:35:17
001217806	0.162	05:38:26
001217807	0.117	05:38:26
001217808	0.092	05:38:26
001217809	0.064	05:38:26
001217810	0.047	05:38:26
001217811	0.030	05:38:27
001217812	0.032	05:38:27
001217813	0.043	05:38:27
001217814	0.063	05:38:27
001217815	0.067	05:38:27
001217816	0.087	05:38:27
001217817	0.097	05:38:27
001217818	0.112	05:38:27
001217819	0.119	05:38:27
001217820	0.126	05:38:27
001217821	0.135	05:38:27
001217822	0.147	05:38:27
001217823	0.152	05:38:27
001217824	0.157	05:38:27
001217825	0.162	05:38:27
001217826	0.178	05:38:27
001217827	0.192	05:38:27
001217828	0.199	05:38:27
001218325	0.171	05:38:35
001218326	0.150	05:38:35
001218327	0.120	05:38:35
001218328	0.082	05:38:35
001218329	0.072	05:38:35
001218330	0.057	05:38:35
001218331	0.034	05:38:35
001218332	0.021	05:38:35
001218333	0.022	05:38:35
001218334	0.041	05:38:35
001218335	0.052	05:38:35
001218336	0.054	05:38:35
001218337	0.059	05:38:35
001218338	0.089	05:38:35
001218339	0.098	05:38:35
001218340	0.115	05:38:35
001218341	0.115	05:38:35
001218342	0.115	05:38:35
001218343	0.114	05:38:35
001218344	0.156	05:38:35
001218345	0.157	05:38:35
001218346	0.162	05:38:35
001218347	0.169	05:38:35
001218348	0.181	05:38:35
001218349	0.190	05:38:35
001240069	0.195	05:44:38
001240070	0.157	05:44:38
001240071	0.113	05:44:38
001240072	0.085	05:44:38
001240073	0.063	05:44:38
001240074	0.043	05:44:38
001240075	0.029	05:44:38
001240076	0.033	05:44:38
001240077	0.044	05:44:38
001240078	0.061	05:44:38
001240079	0.070	05:44:38
001240080	0.074	05:44:38
001240081	0.089	05:44:38
001240082	0.100	05:44:38
001240083	0.107	05:44:38
001240084	0.110	05:44:38
001240085	0.110	05:44:38
001240086	0.113	05:44:38
001240087	0.121	05:44:38
001240088	0.127	05:44:38
001240089	0.128	05:44:38
001240090	0.149	05:44:38
001240091	0.153	05:44:38
001240092	0.162	05:44:38
001240093	0.175	05:44:38
001240094	0.193	05:44:38
001240625	0.184	05:44:47
001240626	0.163	05:44:47
001240627	0.113	05:44:47
001240628	0.086	05:44:47
001240629	0.067	05:44:47
001240630	0.050	05:44:47
001240631	0.027	05:44:47
001240632	0.022	05:44:47
001240633	0.025	05:44:47
001240634	0.044	05:44:47
001240635	0.052	05:44:47
001240636	0.062	05:44:47
001240637	0.075	05:44:47
001240638	0.096	05:44:47
001240639	0.106	05:44:47
001240640	0.113	05:44:47
001240641	0.115	05:44:47
001240642	0.136	05:44:47
001240643	0.143	05:44:47
001240644	0.151	05:44:47
001240645	0.169	05:44:47
001240646	0.176	05:44:47
001240647	0.181	05:44:47
001240648	0.194	05:44:47
001479795	0.191	06:51:15
001479796	0.144	06:51:15
001479797	0.107	06:51:15
001479798	0.081	06:51:15
001479799	0.055	06:51:15
001479800	0.035	06:51:15
001479801	0.028	06:51:15
001479802	0.033	06:51:15
001479803	0.045	06:51:15
001479804	0.063	06:51:15
001479805	0.075	06:51:15
001479806	0.086	06:51:15
001479807	0.105	06:51:15
001479808	0.111	06:51:15
001479809	0.121	06:51:15
001479810	0.124	06:51:15
001479811	0.141	06:51:15
001479812	0.148	06:51:15
001479813	0.154	06:51:15
001479814	0.159	06:51:15
001479815	0.161	06:51:15
001479816	0.178	06:51:15
001479817	0.185	06:51:15
001479818	0.196	06:51:15
001486965	0.193	06:53:15
001486966	0.169	06:53:15
001486967	0.128	06:53:15
001486968	0.090	06:53:15
001486969	0.066	06:53:15
001486970	0.054	06:53:15
001486971	0.034	06:53:15
001486972	0.027	06:53:15
001486973	0.040	06:53:15
001486974	0.056	06:53:15
001486975	0.069	06:53:15
001486976	0.075	06:53:15
001486977	0.096	06:53:15
001486978	0.108	06:53:15
001486979	0.115	06:53:15
001486980	0.130	06:53:15
001486981	0.131	06:53:15
001486982	0.145	06:53:15
001486983	0.146	06:53:15
001486984	0.157	06:53:15
001486985	0.168	06:53:15
001486986	0.182	06:53:15
001486987	0.188	06:53:15
001486988	0.195	06:53:15
001487588	0.151	06:53:25
001487589	0.110	06:53:25
001487590	0.080	06:53:25
001487591	0.061	06:53:25
001487592	0.054	06:53:25
001487593	0.024	06:53:25
001487594	0.021	06:53:25
001487595	0.028	06:53:25
001487596	0.041	06:53:25
001487597	0.062	06:53:25
001487598	0.071	06:53:25
001487599	0.076	06:53:25
001487600	0.093	06:53:25
001487601	0.109	06:53:25
001487602	0.121	06:53:25
001487603	0.125	06:53:25
001487604	0.128	06:53:25
001487605	0.140	06:53:25
001487606	0.142	06:53:25
001487607	0.161	06:53:25
001487608	0.163	06:53:25
001487609	0.168	06:53:25
001487610	0.183	06:53:25
001487611	0.198	06:53:25
001504649	0.191	06:58:10
001504650	0.151	06:58:10
001504651	0.112	06:58:10
001504652	0.085	06:58:10
001504653	0.060	06:58:10
001504654	0.038	06:58:10
001504655	0.030	06:58:10
001504656	0.033	06:58:10
001504657	0.048	06:58:10
001504658	0.062	06:58:10
001504659	0.075	06:58:10
001504660	0.086	06:58:10
001504661	0.101	06:58:10
001504662	0.112	06:58:10
001504663	0.125	06:58:10
001504664	0.130	06:58:10
001504665	0.145	06:58:10
001504666	0.151	06:58:10
001504667	0.161	06:58:10
001504668	0.162	06:58:10
001504669	0.170	06:58:10
001504670	0.175	06:58:10
